# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1780852859.034194,0,0,0,0.17142857611179352,1.0193063020706177
1,1780852859.0377228,3200,-0.16546761989593506,1.0025478601455688,0.17142857611179352,1.0193063020706177
2,1780852859.848086,6400,-0.1288331001996994,1.0222193002700806,0.17142857611179352,1.0193063020706177
3,1780852859.848798,9600,-0.1288331001996994,1.0222193002700806,0.13116884231567383,1.008542776107788
4,1780852865.957529,12800,-0.0834556445479393,1.0029590129852295,0.13116884231567383,1.008542776107788
5,1780852865.965836,16000,-0.0834556445479393,1.0029590129852295,0.07528043538331985,1.0004838705062866
6,1780852875.791081,19200,-0.07121242582798004,0.9998400807380676,0.07528043538331985,1.0004838705062866
7,1780852876.0800269,22400,-0.07121242582798004,0.9998400807380676,0.06997384130954742,0.9994984269142151
8,1780852886.0972958,25600,-0.04945114254951477,0.9997844099998474,0.06997384130954742,0.9994984269142151
9,1780852886.251173,28800,-0.04945114254951477,0.9997844099998474,0.050264786928892136,0.9992830753326416
10,1780852895.53141,32000,-0.022161664441227913,0.9983827471733093,0.050264786928892136,0.9992830753326416
11,1780852896.432197,35200,-0.022161664441227913,0.9983827471733093,0.02440480701625347,1.0024713277816772
12,1780852905.652977,38400,-0.027524497359991074,1.0024584531784058,0.02440480701625347,1.0024713277816772
13,1780852907.07298,41600,-0.027524497359991074,1.0024584531784058,0.029321769252419472,0.9997093081474304
14,1780852916.222993,44800,-0.022099807858467102,0.9976469278335571,0.029321769252419472,0.9997093081474304
15,1780852917.256994,48000,-0.022099807858467102,0.9976469278335571,0.025656547397375107,1.0003132820129395
16,1780852926.3346188,51200,-0.029878191649913788,0.9962975978851318,0.025656547397375107,1.0003132820129395
17,1780852927.503689,54400,-0.029878191649913788,0.9962975978851318,0.03193823993206024,0.9995144605636597
18,1780852936.193405,57600,-0.019198065623641014,0.9965969920158386,0.03193823993206024,0.9995144605636597
19,1780852937.54168,60800,-0.019198065623641014,0.9965969920158386,0.014458701014518738,1.000335931777954
20,1780852945.968951,64000,-0.01598650962114334,0.9993409514427185,0.014458701014518738,1.000335931777954
21,1780852947.597003,67200,-0.01598650962114334,0.9993409514427185,0.013827800750732422,0.9994854927062988
22,1780852956.023747,70400,-0.005539717618376017,0.9962547421455383,0.013827800750732422,0.9994854927062988
23,1780852958.011717,73600,-0.005539717618376017,0.9962547421455383,0.008643225766718388,0.9990326762199402
24,1780852966.010741,76800,-0.000840081600472331,0.9899973273277283,0.008643225766718388,0.9990326762199402
25,1780852968.10181,80000,-0.000840081600472331,0.9899973273277283,0.0034534758888185024,1.003563404083252
26,1780852976.126585,83200,-0.004748329520225525,1.0078030824661255,0.0034534758888185024,1.003563404083252
27,1780852977.983551,86400,-0.004748329520225525,1.0078030824661255,0.008859419263899326,1.0035030841827393
28,1780852985.9864829,89600,-0.009082937613129616,1.0037552118301392,0.008859419263899326,1.0035030841827393
29,1780852988.070973,92800,-0.009082937613129616,1.0037552118301392,0.009843593463301659,1.000603199005127
30,1780852996.327414,96000,-0.018710289150476456,1.0036982297897339,0.009843593463301659,1.000603199005127
31,1780852998.899439,99200,-0.018710289150476456,1.0036982297897339,0.017674315720796585,0.9964885115623474
32,1780853006.198184,102400,-0.014852331019937992,0.999342679977417,0.017674315720796585,0.9964885115623474
33,1780853008.840092,105600,-0.014852331019937992,0.999342679977417,0.012713081203401089,0.9984710812568665
34,1780853016.141112,108800,-0.01248399168252945,1.0009069442749023,0.012713081203401089,0.9984710812568665
35,1780853018.87457,112000,-0.01248399168252945,1.0009069442749023,0.009465041570365429,1.00130295753479
36,1780853026.211284,115200,-0.0031181173399090767,0.9971151947975159,0.009465041570365429,1.00130295753479
37,1780853029.696921,118400,-0.0031181173399090767,0.9971151947975159,0.0038499217480421066,1.0016353130340576
38,1780853036.6534941,121600,-0.0036378870718181133,0.9982349872589111,0.0038499217480421066,1.0016353130340576
39,1780853039.8541849,124800,-0.0036378870718181133,0.9982349872589111,0.0029431399889290333,0.9999574422836304
40,1780853046.8470201,128000,0.00447185430675745,0.9787799119949341,0.0029431399889290333,0.9999574422836304
41,1780853050.3457458,131200,0.00447185430675745,0.9787799119949341,-0.0012786423321813345,1.0023212432861328
42,1780853057.0199602,134400,-0.0013430843828245997,1.031798243522644,-0.0012786423321813345,1.0023212432861328
43,1780853060.6195211,137600,-0.0013430843828245997,1.031798243522644,-0.0027665956877171993,1.001619815826416
44,1780853067.722968,140800,0.0070273312740027905,0.9834927320480347,-0.0027665956877171993,1.001619815826416
45,1780853071.3179169,144000,0.0070273312740027905,0.9834927320480347,-0.006771983578801155,0.9969523549079895
46,1780853077.622217,147200,0.005780327599495649,1.0044941902160645,-0.006771983578801155,0.9969523549079895
47,1780853081.665559,150400,0.005780327599495649,1.0044941902160645,-0.0003623658267315477,1.0085395574569702
48,1780853087.5736818,153600,0.003834828734397888,0.9981868267059326,-0.0003623658267315477,1.0085395574569702
49,1780853090.898009,156800,0.003834828734397888,0.9981868267059326,0.0013664144789800048,0.9995244741439819
50,1780853096.577226,160000,0.0011606651823967695,1.0107158422470093,0.0013664144789800048,0.9995244741439819
51,1780853100.220012,163200,0.0011606651823967695,1.0107158422470093,-0.0009485832997597754,0.9986811876296997
52,1780853106.209426,166400,0.003550766734406352,0.9940710663795471,-0.0009485832997597754,0.9986811876296997
53,1780853110.466306,169600,0.003550766734406352,0.9940710663795471,-0.000650776200927794,0.9999175071716309
54,1780853116.0878441,172800,0.005023100413382053,0.993760883808136,-0.000650776200927794,0.9999175071716309
55,1780853120.529292,176000,0.005023100413382053,0.993760883808136,-0.000627534172963351,0.9986503720283508
56,1780853126.625649,179200,0.0007325452170334756,1.0122796297073364,-0.000627534172963351,0.9986503720283508
57,1780853131.4326,182400,0.0007325452170334756,1.0122796297073364,0.0003136452869512141,0.9968022704124451
58,1780853137.5008461,185600,0.0034859052393585443,0.9974525570869446,0.0003136452869512141,0.9968022704124451
59,1780853143.292921,188800,0.0034859052393585443,0.9974525570869446,0.0012693742755800486,0.995140016078949
60,1780853148.9635699,192000,-0.0009125793003477156,1.0020660161972046,0.0012693742755800486,0.995140016078949
61,1780853154.31422,195200,-0.0009125793003477156,1.0020660161972046,0.0037450133822858334,0.9877251982688904
62,1780853160.430172,198400,-0.0038933209143579006,1.0079188346862793,0.0037450133822858334,0.9877251982688904
63,1780853165.1307368,201600,-0.0038933209143579006,1.0079188346862793,0.006798271089792252,0.9824123978614807
64,1780853171.014577,204800,-0.0050928653217852116,0.998943030834198,0.006798271089792252,0.9824123978614807
65,1780853176.0789351,208000,-0.0050928653217852116,0.998943030834198,0.007609143387526274,1.0136600732803345
66,1780853181.288479,211200,-0.005527414847165346,0.9976297616958618,0.007609143387526274,1.0136600732803345
67,1780853186.744123,214400,-0.005527414847165346,0.9976297616958618,0.007985584437847137,0.992946445941925
68,1780853192.1813881,217600,-0.0063826595433056355,1.001291036605835,0.007985584437847137,0.992946445941925
69,1780853197.658653,220800,-0.0063826595433056355,1.001291036605835,0.005342938005924225,1.000089168548584
70,1780853202.430999,224000,-0.0020682476460933685,0.9980365037918091,0.005342938005924225,1.000089168548584
71,1780853208.0395432,227200,-0.0020682476460933685,0.9980365037918091,-0.0007109890575520694,1.0060243606567383
72,1780853212.329365,230400,0.0036546075716614723,0.9912753105163574,-0.0007109890575520694,1.0060243606567383
73,1780853218.2610781,233600,0.0036546075716614723,0.9912753105163574,-0.002152693923562765,0.9982014298439026
74,1780853222.561644,236800,0.004260187968611717,1.0024052858352661,-0.002152693923562765,0.9982014298439026
75,1780853228.638359,240000,0.004260187968611717,1.0024052858352661,-0.002605381654575467,1.0001211166381836
76,1780853232.6149812,243200,0.004674239084124565,0.9974111914634705,-0.002605381654575467,1.0001211166381836
77,1780853238.885579,246400,0.004674239084124565,0.9974111914634705,-0.0032410710118710995,0.9993097186088562
78,1780853242.7876081,249600,0.004557383246719837,0.9980968236923218,-0.0032410710118710995,0.9993097186088562
79,1780853249.0737522,252800,0.004557383246719837,0.9980968236923218,-0.00508312089368701,0.9976646304130554
80,1780853253.060765,256000,0.006663522217422724,0.9881488084793091,-0.00508312089368701,0.9976646304130554
81,1780853259.853278,259200,0.006663522217422724,0.9881488084793091,-0.0027418481186032295,0.9971061944961548
82,1780853263.49267,262400,0.004535657819360495,1.0001304149627686,-0.0027418481186032295,0.9971061944961548
83,1780853270.571369,265600,0.004535657819360495,1.0001304149627686,-0.004098030272871256,1.0017333030700684
84,1780853273.766769,268800,0.004767218139022589,0.9864273071289062,-0.004098030272871256,1.0017333030700684
85,1780853280.271075,272000,0.004767218139022589,0.9864273071289062,-0.004330274183303118,0.9963092803955078
86,1780853283.344629,275200,0.004822378046810627,0.9998090267181396,-0.004330274183303118,0.9963092803955078
87,1780853290.315014,278400,0.004822378046810627,0.9998090267181396,-0.004854523576796055,0.9984626770019531
88,1780853293.551755,281600,0.007150526624172926,0.9889273643493652,-0.004854523576796055,0.9984626770019531
89,1780853300.559649,284800,0.007150526624172926,0.9889273643493652,-0.007215780671685934,0.997235119342804
90,1780853304.2267451,288000,0.008858434855937958,0.9894611835479736,-0.007215780671685934,0.997235119342804
91,1780853310.946764,291200,0.008858434855937958,0.9894611835479736,-0.009717659093439579,0.9938772320747375
92,1780853314.128593,294400,0.009494631551206112,1.0022245645523071,-0.009717659093439579,0.9938772320747375
93,1780853321.153225,297600,0.009494631551206112,1.0022245645523071,-0.007918774150311947,1.0164238214492798
94,1780853323.5134778,300800,0.008318078704178333,1.0140392780303955,-0.007918774150311947,1.0164238214492798
95,1780853331.130238,304000,0.008318078704178333,1.0140392780303955,-0.008525404147803783,0.9968261122703552
96,1780853333.659756,307200,0.010270770639181137,0.9928146600723267,-0.008525404147803783,0.9968261122703552
97,1780853341.653654,310400,0.010270770639181137,0.9928146600723267,-0.0091186398640275,0.9997528195381165
98,1780853343.973739,313600,0.010636784136295319,0.9920639991760254,-0.0091186398640275,0.9997528195381165
99,1780853352.6143801,316800,0.010636784136295319,0.9920639991760254,-0.009476806968450546,0.9955183267593384
100,1780853354.978119,320000,0.010857587680220604,0.9953581094741821,-0.009476806968450546,0.9955183267593384
101,1780853364.296313,323200,0.010857587680220604,0.9953581094741821,-0.00859567429870367,0.9936280846595764
102,1780853366.027141,326400,0.009889679029583931,1.0021038055419922,-0.00859567429870367,0.9936280846595764
103,1780853374.5751412,329600,0.009889679029583931,1.0021038055419922,-0.00956159457564354,0.9975382089614868
104,1780853376.631299,332800,0.011897026561200619,0.9848422408103943,-0.00956159457564354,0.9975382089614868
