# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1780852858.3486989,0,0,0,-0.14666666090488434,0.9964632391929626
1,1780852858.352233,3200,0.14864864945411682,0.9861261248588562,-0.14666666090488434,0.9964632391929626
2,1780852858.9911602,6400,0.14864864945411682,0.9861261248588562,-0.13487179577350616,0.9865133762359619
3,1780852858.991625,9600,0.11763141304254532,0.9766587615013123,-0.13487179577350616,0.9865133762359619
4,1780852864.464504,12800,0.1318560689687729,0.9715298414230347,-0.13487179577350616,0.9865133762359619
5,1780852864.5423071,16000,0.1318560689687729,0.9715298414230347,-0.13753357529640198,0.9855518937110901
6,1780852874.197572,19200,0.1161334216594696,1.0035498142242432,-0.13753357529640198,0.9855518937110901
7,1780852874.577892,22400,0.1161334216594696,1.0035498142242432,-0.11162476241588593,1.0121480226516724
8,1780852884.278953,25600,0.09935834258794785,0.9933473467826843,-0.11162476241588593,1.0121480226516724
9,1780852884.723386,28800,0.09935834258794785,0.9933473467826843,-0.08929981291294098,0.9989048838615417
10,1780852894.2035358,32000,0.0657382532954216,1.0076320171356201,-0.08929981291294098,0.9989048838615417
11,1780852894.6579661,35200,0.0657382532954216,1.0076320171356201,-0.06493141502141953,0.9993122816085815
12,1780852904.659144,38400,0.06264960020780563,0.9946093559265137,-0.06493141502141953,0.9993122816085815
13,1780852905.269805,41600,0.06264960020780563,0.9946093559265137,-0.06306289881467819,0.9985315203666687
14,1780852914.630213,44800,0.054818399250507355,1.0036202669143677,-0.06306289881467819,0.9985315203666687
15,1780852916.086258,48000,0.054818399250507355,1.0036202669143677,-0.04966533184051514,1.0070488452911377
16,1780852924.715199,51200,0.047069087624549866,0.9966779351234436,-0.04966533184051514,1.0070488452911377
17,1780852925.595386,54400,0.047069087624549866,0.9966779351234436,-0.053200460970401764,1.0085660219192505
18,1780852935.2326112,57600,0.062080491334199905,0.9796072244644165,-0.053200460970401764,1.0085660219192505
19,1780852936.248686,60800,0.062080491334199905,0.9796072244644165,-0.059645116329193115,0.9968141913414001
20,1780852945.350291,64000,0.06373608112335205,0.992805004119873,-0.059645116329193115,0.9968141913414001
21,1780852946.29483,67200,0.06373608112335205,0.992805004119873,-0.06488113850355148,0.9947436451911926
22,1780852955.245248,70400,0.06579435616731644,0.9843349456787109,-0.06488113850355148,0.9947436451911926
23,1780852957.0286798,73600,0.06579435616731644,0.9843349456787109,-0.06495683640241623,0.9989422559738159
24,1780852965.452754,76800,0.06586145609617233,0.9973106980323792,-0.06495683640241623,0.9989422559738159
25,1780852966.8248692,80000,0.06586145609617233,0.9973106980323792,-0.0671544000506401,0.996258020401001
26,1780852975.0569239,83200,0.0671548843383789,0.9841545224189758,-0.0671544000506401,0.996258020401001
27,1780852976.767822,86400,0.0671548843383789,0.9841545224189758,-0.06555595248937607,0.9873404502868652
28,1780852985.060986,89600,0.057164110243320465,1.0088003873825073,-0.06555595248937607,0.9873404502868652
29,1780852986.864474,92800,0.057164110243320465,1.0088003873825073,-0.05575345829129219,1.0264660120010376
30,1780852996.069052,96000,0.05560747906565666,0.9835739731788635,-0.05575345829129219,1.0264660120010376
31,1780852997.609459,99200,0.05560747906565666,0.9835739731788635,-0.056945737451314926,0.9907557964324951
32,1780853005.587945,102400,0.052336450666189194,1.0102025270462036,-0.056945737451314926,0.9907557964324951
33,1780853007.573108,105600,0.052336450666189194,1.0102025270462036,-0.052184224128723145,1.0152617692947388
34,1780853016.420379,108800,0.041492361575365067,1.0231616497039795,-0.052184224128723145,1.0152617692947388
35,1780853017.884177,112000,0.041492361575365067,1.0231616497039795,-0.042510032653808594,1.0043865442276
36,1780853026.133009,115200,0.033726416528224945,0.9971676468849182,-0.042510032653808594,1.0043865442276
37,1780853028.2855659,118400,0.033726416528224945,0.9971676468849182,-0.03137718513607979,0.9975897073745728
38,1780853036.672576,121600,0.03133586794137955,1.0063681602478027,-0.03137718513607979,0.9975897073745728
39,1780853038.684963,124800,0.03133586794137955,1.0063681602478027,-0.027394533157348633,0.9919667840003967
40,1780853046.60948,128000,0.03168938681483269,0.9970288872718811,-0.027394533157348633,0.9919667840003967
41,1780853048.671561,131200,0.03168938681483269,0.9970288872718811,-0.03226960077881813,1.0163373947143555
42,1780853057.164646,134400,0.023564469069242477,1.008347511291504,-0.03226960077881813,1.0163373947143555
43,1780853059.108899,137600,0.023564469069242477,1.008347511291504,-0.023072434589266777,0.9937153458595276
44,1780853067.830883,140800,0.026976481080055237,0.9991508722305298,-0.023072434589266777,0.9937153458595276
45,1780853069.887721,144000,0.026976481080055237,0.9991508722305298,-0.0272380318492651,1.0073139667510986
