# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1780852858.6712902,0,0,0,-0.04109589010477066,1.0021055936813354
1,1780852858.674475,3200,0.04895104840397835,0.9941236972808838,-0.04109589010477066,1.0021055936813354
2,1780852859.4319549,6400,0.017122583463788033,1.0062066316604614,-0.04109589010477066,1.0021055936813354
3,1780852859.432272,9600,0.017122583463788033,1.0062066316604614,-0.013195004314184189,1.0105090141296387
4,1780852865.094183,12800,-0.018887976184487343,1.0155975818634033,-0.013195004314184189,1.0105090141296387
5,1780852865.1012092,16000,-0.018887976184487343,1.0155975818634033,0.02101362682878971,1.0008015632629395
6,1780852874.711422,19200,-0.01019772794097662,0.999998152256012,0.02101362682878971,1.0008015632629395
7,1780852875.202688,22400,-0.01019772794097662,0.999998152256012,0.013908369466662407,0.9980568885803223
8,1780852884.849173,25600,-0.003902863012626767,1.000215768814087,0.013908369466662407,0.9980568885803223
9,1780852885.554858,28800,-0.003902863012626767,1.000215768814087,-0.001822944381274283,0.9992569088935852
10,1780852895.6642392,32000,-0.0010001333430409431,0.9999191164970398,-0.001822944381274283,0.9992569088935852
11,1780852896.277296,35200,-0.0010001333430409431,0.9999191164970398,-0.00040055206045508385,1.0012831687927246
12,1780852905.543479,38400,0.000285600166535005,1.0038443803787231,-0.00040055206045508385,1.0012831687927246
13,1780852906.151059,41600,0.000285600166535005,1.0038443803787231,-0.003717907937243581,0.9910498261451721
14,1780852915.342654,44800,0.01511003915220499,0.9996833205223083,-0.003717907937243581,0.9910498261451721
15,1780852916.379812,48000,0.01511003915220499,0.9996833205223083,-0.010197614319622517,0.9947441220283508
16,1780852925.1741319,51200,0.015864236280322075,1.001004695892334,-0.010197614319622517,0.9947441220283508
17,1780852926.584967,54400,0.015864236280322075,1.001004695892334,-0.01532432809472084,1.0062031745910645
18,1780852935.177036,57600,0.012785276398062706,0.9998406767845154,-0.01532432809472084,1.0062031745910645
19,1780852936.808343,60800,0.012785276398062706,0.9998406767845154,-0.014555253088474274,0.9986515641212463
20,1780852945.181939,64000,0.01229637861251831,0.9998655915260315,-0.014555253088474274,0.9986515641212463
21,1780852947.251484,67200,0.01229637861251831,0.9998655915260315,-0.013232048600912094,0.9991891384124756
22,1780852955.875469,70400,0.00949863065034151,1.0008713006973267,-0.013232048600912094,0.9991891384124756
23,1780852957.390904,73600,0.00949863065034151,1.0008713006973267,-0.007563167717307806,0.995191216468811
24,1780852965.452267,76800,0.00763674546033144,1.0007418394088745,-0.007563167717307806,0.995191216468811
25,1780852967.166661,80000,0.00763674546033144,1.0007418394088745,-0.0069813854061067104,1.0046932697296143
26,1780852975.736813,83200,-0.0027988466899842024,1.005831241607666,-0.0069813854061067104,1.0046932697296143
27,1780852977.632632,86400,-0.0027988466899842024,1.005831241607666,0.010977603495121002,0.979835569858551
28,1780852985.955082,89600,-0.004138974938541651,1.0020673274993896,0.010977603495121002,0.979835569858551
29,1780852987.5100338,92800,-0.004138974938541651,1.0020673274993896,0.0015943626640364528,1.0341731309890747
30,1780852995.9686122,96000,-0.005311586428433657,0.9996305704116821,0.0015943626640364528,1.0341731309890747
31,1780852997.940525,99200,-0.005311586428433657,0.9996305704116821,0.005340868607163429,0.9916062355041504
32,1780853006.6987891,102400,-0.009324399754405022,0.9996368288993835,0.005340868607163429,0.9916062355041504
33,1780853008.515851,105600,-0.009324399754405022,0.9996368288993835,0.012589726597070694,1.0006916522979736
34,1780853016.554268,108800,-0.01602138578891754,1.0003904104232788,0.012589726597070694,1.0006916522979736
35,1780853018.698376,112000,-0.01602138578891754,1.0003904104232788,0.016812941059470177,0.9845556020736694
36,1780853026.101707,115200,-0.013630167581140995,1.0021589994430542,0.016812941059470177,0.9845556020736694
37,1780853029.3017652,118400,-0.013630167581140995,1.0021589994430542,0.008300283923745155,1.0275212526321411
38,1780853036.822648,121600,-0.01046638935804367,0.9980040192604065,0.008300283923745155,1.0275212526321411
39,1780853040.024965,124800,-0.01046638935804367,0.9980040192604065,0.004426150117069483,1.0025945901870728
40,1780853047.19554,128000,-0.008088290691375732,0.996836245059967,0.004426150117069483,1.0025945901870728
41,1780853050.3898182,131200,-0.008088290691375732,0.996836245059967,0.0038776567671447992,1.0021144151687622
42,1780853057.478009,134400,-0.008687758818268776,0.9995121955871582,0.0038776567671447992,1.0021144151687622
43,1780853060.412265,137600,-0.008687758818268776,0.9995121955871582,0.009545556269586086,0.9916593432426453
44,1780853067.404016,140800,-0.010021773166954517,1.0009186267852783,0.009545556269586086,0.9916593432426453
45,1780853070.92353,144000,-0.010021773166954517,1.0009186267852783,0.01148981787264347,0.9941052198410034
46,1780853078.381176,147200,-0.010226089507341385,0.9983676075935364,0.01148981787264347,0.9941052198410034
47,1780853081.245719,150400,-0.010226089507341385,0.9983676075935364,0.011329141445457935,1.0014606714248657
