# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1780852859.816423,0,0,0,-0.029411764815449715,1.0037213563919067
1,1780852859.823849,3200,0.02985074557363987,0.9911534786224365,-0.029411764815449715,1.0037213563919067
2,1780852860.2503839,6400,0.00364717748016119,1.0045533180236816,-0.029411764815449715,1.0037213563919067
3,1780852860.2537322,9600,0.00364717748016119,1.0045533180236816,0.004091109149158001,1.0060909986495972
4,1780852866.409195,12800,0.00364717748016119,1.0045533180236816,0.0027274060994386673,0.9994100332260132
5,1780852866.4100301,16000,-1.6385068875024444e-06,0.9934664964675903,0.0027274060994386673,0.9994100332260132
6,1780852876.9990652,19200,-0.00874248705804348,0.9861618876457214,0.0027274060994386673,0.9994100332260132
7,1780852877.0070431,22400,-0.00874248705804348,0.9861618876457214,0.008989999070763588,0.9974842667579651
8,1780852887.077025,25600,-0.017952892929315567,1.0409455299377441,0.008989999070763588,0.9974842667579651
9,1780852887.0805519,28800,-0.017952892929315567,1.0409455299377441,0.0155253317207098,1.0157444477081299
10,1780852897.288805,32000,-0.00416937842965126,0.9981435537338257,0.0155253317207098,1.0157444477081299
11,1780852897.312316,35200,-0.00416937842965126,0.9981435537338257,0.00702761160209775,0.9987319111824036
12,1780852907.8166962,38400,-0.01944676972925663,1.0069687366485596,0.00702761160209775,0.9987319111824036
13,1780852907.8231192,41600,-0.01944676972925663,1.0069687366485596,0.022135376930236816,0.9951022863388062
14,1780852917.424533,44800,-0.01512198243290186,0.9940345287322998,0.022135376930236816,0.9951022863388062
15,1780852917.8051991,48000,-0.01512198243290186,0.9940345287322998,0.018456045538187027,1.0101124048233032
16,1780852927.5466938,51200,-0.015986289829015732,1.0019216537475586,0.018456045538187027,1.0101124048233032
17,1780852927.632729,54400,-0.015986289829015732,1.0019216537475586,0.02064625360071659,0.9982956647872925
18,1780852937.556232,57600,-0.01737273670732975,1.0059088468551636,0.02064625360071659,0.9982956647872925
19,1780852938.249612,60800,-0.01737273670732975,1.0059088468551636,0.022341027855873108,0.9931694269180298
20,1780852947.3365152,64000,-0.006295433267951012,0.9930474162101746,0.022341027855873108,0.9931694269180298
21,1780852947.8754501,67200,-0.006295433267951012,0.9930474162101746,0.0114716412499547,1.0121043920516968
22,1780852958.45567,70400,-0.010275318287312984,1.0106371641159058,0.0114716412499547,1.0121043920516968
23,1780852959.366307,73600,-0.010275318287312984,1.0106371641159058,0.00940455961972475,0.9953141808509827
24,1780852968.345581,76800,-0.0013016026932746172,0.998385488986969,0.00940455961972475,0.9953141808509827
25,1780852969.227966,80000,-0.0013016026932746172,0.998385488986969,0.00025120662758126855,1.0001739263534546
26,1780852978.052543,83200,-0.0012086310889571905,0.9963128566741943,0.00025120662758126855,1.0001739263534546
27,1780852979.3054988,86400,-0.0012086310889571905,0.9963128566741943,0.003431557444855571,1.0008459091186523
28,1780852987.946649,89600,0.0075233434326946735,0.9897856116294861,0.003431557444855571,1.0008459091186523
29,1780852989.085641,92800,0.0075233434326946735,0.9897856116294861,-0.005262821912765503,1.0029624700546265
30,1780852998.202799,96000,0.0027592405676841736,1.0180021524429321,-0.005262821912765503,1.0029624700546265
31,1780852999.5976682,99200,0.0027592405676841736,1.0180021524429321,-0.002652873285114765,0.99724942445755
32,1780853008.292599,102400,-0.0029848620761185884,1.0019643306732178,-0.002652873285114765,0.99724942445755
33,1780853009.987252,105600,-0.0029848620761185884,1.0019643306732178,0.0026182676665484905,0.9968647956848145
34,1780853018.375817,108800,-0.009809470735490322,1.004136562347412,0.0026182676665484905,0.9968647956848145
35,1780853020.30595,112000,-0.009809470735490322,1.004136562347412,0.008565998636186123,0.9922637939453125
36,1780853028.982496,115200,-0.003445229958742857,0.9994094371795654,0.008565998636186123,0.9922637939453125
37,1780853031.577888,118400,-0.003445229958742857,0.9994094371795654,0.005891286302357912,1.0062938928604126
38,1780853039.562082,121600,-0.002902597887441516,0.9994404315948486,0.005891286302357912,1.0062938928604126
39,1780853041.56628,124800,-0.002902597887441516,0.9994404315948486,0.0038236721884459257,0.9990275502204895
40,1780853049.722386,128000,-0.005233515053987503,1.0033475160598755,0.0038236721884459257,0.9990275502204895
41,1780853052.0146408,131200,-0.005233515053987503,1.0033475160598755,0.005129688419401646,0.993721604347229
42,1780853059.966591,134400,-0.0035970264580100775,0.9977504014968872,0.005129688419401646,0.993721604347229
43,1780853062.763159,137600,-0.0035970264580100775,0.9977504014968872,0.007185597438365221,0.996845006942749
44,1780853070.809579,140800,-0.0008055878570303321,0.9954763650894165,0.007185597438365221,0.996845006942749
45,1780853073.4855301,144000,-0.0008055878570303321,0.9954763650894165,0.0020422623492777348,1.0075019598007202
46,1780853081.3661351,147200,-0.0013202670961618423,1.005571961402893,0.0020422623492777348,1.0075019598007202
47,1780853084.399104,150400,-0.0013202670961618423,1.005571961402893,-0.00046218684292398393,0.997653067111969
48,1780853090.656527,153600,0.002928347559645772,0.9928964376449585,-0.00046218684292398393,0.997653067111969
49,1780853093.844369,156800,0.002928347559645772,0.9928964376449585,-0.00097703339997679,1.0003066062927246
50,1780853099.953123,160000,-0.0023124872241169214,1.0142639875411987,-0.00097703339997679,1.0003066062927246
51,1780853103.273761,163200,-0.0023124872241169214,1.0142639875411987,0.004725421778857708,0.989032506942749
52,1780853109.354056,166400,-0.0037083206698298454,1.0039677619934082,0.004725421778857708,0.989032506942749
53,1780853113.2940469,169600,-0.0037083206698298454,1.0039677619934082,0.005827546119689941,0.9866273403167725
54,1780853119.800562,172800,-0.001777320052497089,0.9995009899139404,0.005827546119689941,0.9866273403167725
55,1780853123.6518989,176000,-0.001777320052497089,0.9995009899139404,0.0023227164056152105,0.9932487607002258
56,1780853130.395814,179200,-0.003012376604601741,0.9998273253440857,0.0023227164056152105,0.9932487607002258
57,1780853134.8356988,182400,-0.003012376604601741,0.9998273253440857,0.006285429000854492,0.9825038313865662
58,1780853141.705874,185600,-0.010038401000201702,0.9964604377746582,0.006285429000854492,0.9825038313865662
59,1780853145.866998,188800,-0.010038401000201702,0.9964604377746582,0.008778617717325687,0.9880779981613159
60,1780853152.2471502,192000,-0.011022340506315231,1.0009123086929321,0.008778617717325687,0.9880779981613159
61,1780853157.1915011,195200,-0.011022340506315231,1.0009123086929321,0.010052721947431564,1.006561040878296
62,1780853163.178709,198400,-0.008764628320932388,1.0096510648727417,0.010052721947431564,1.006561040878296
63,1780853167.841352,201600,-0.008764628320932388,1.0096510648727417,0.007798919454216957,0.9988763928413391
64,1780853173.534438,204800,-0.01197643019258976,1.0009407997131348,0.007798919454216957,0.9988763928413391
65,1780853178.545248,208000,-0.01197643019258976,1.0009407997131348,0.010929591953754425,0.9865481853485107
66,1780853184.527712,211200,-0.009630163200199604,1.001197338104248,0.010929591953754425,0.9865481853485107
67,1780853189.346129,214400,-0.009630163200199604,1.001197338104248,0.009534711018204689,0.987647533416748
68,1780853194.979545,217600,-0.005328170023858547,1.0028148889541626,0.009534711018204689,0.987647533416748
69,1780853200.1305711,220800,-0.005328170023858547,1.0028148889541626,0.004835731815546751,1.0357024669647217
70,1780853205.194923,224000,-0.003444054862484336,1.001697301864624,0.004835731815546751,1.0357024669647217
71,1780853210.208865,227200,-0.003444054862484336,1.001697301864624,0.00404523778706789,1.0032973289489746
72,1780853215.347788,230400,-0.00484065106138587,0.998738706111908,0.00404523778706789,1.0032973289489746
73,1780853220.7777548,233600,-0.00484065106138587,0.998738706111908,0.0035552449990063906,0.9972049593925476
74,1780853225.5446029,236800,-0.0034769531339406967,0.9978176355361938,0.0035552449990063906,0.9972049593925476
75,1780853231.537452,240000,-0.0034769531339406967,0.9978176355361938,0.001659234520047903,1.0014039278030396
76,1780853235.285592,243200,0.0017404044046998024,0.9933362007141113,0.001659234520047903,1.0014039278030396
77,1780853241.575752,246400,0.0017404044046998024,0.9933362007141113,-0.0002968192857224494,0.9984300136566162
78,1780853246.015588,249600,0.003780227852985263,0.9939127564430237,-0.0002968192857224494,0.9984300136566162
79,1780853252.3758762,252800,0.003780227852985263,0.9939127564430237,-0.0009743302944116294,0.9977813959121704
80,1780853257.155335,256000,0.003329346887767315,0.9973183274269104,-0.0009743302944116294,0.9977813959121704
81,1780853263.159679,259200,0.003329346887767315,0.9973183274269104,-0.00040041017928160727,0.9980653524398804
82,1780853267.011015,262400,0.001573349698446691,1.008039951324463,-0.00040041017928160727,0.9980653524398804
83,1780853273.2541142,265600,0.001573349698446691,1.008039951324463,0.003312826855108142,0.9896391034126282
84,1780853277.002379,268800,-0.004625036381185055,1.0112602710723877,0.003312826855108142,0.9896391034126282
85,1780853283.528448,272000,-0.004625036381185055,1.0112602710723877,0.004809486214071512,0.9890374541282654
86,1780853287.458047,275200,-0.004690803587436676,1.0003538131713867,0.004809486214071512,0.9890374541282654
87,1780853293.774206,278400,-0.004690803587436676,1.0003538131713867,0.007541088853031397,0.9980599880218506
88,1780853297.049491,281600,-0.007807175163179636,1.0005886554718018,0.007541088853031397,0.9980599880218506
89,1780853303.768003,284800,-0.007807175163179636,1.0005886554718018,0.008608076721429825,1.0055575370788574
