episode,reward
73500,0.077
73600,0.077
73700,0.077
73800,0.077
73900,0.077
74000,0.077
74100,0.077
74200,0.077
74300,0.077
74400,0.077
74500,0.077
74600,0.077
74700,0.077
74800,0.077
74900,0.077
75000,0.077
75100,0.077
75200,0.077
75300,0.077
75400,0.077
75500,0.077
75600,0.077
75700,0.077
75800,0.077
75900,0.077
76000,0.077
76100,0.077
76200,0.077
76300,0.077
76400,0.077
76500,0.077
76600,0.077
76700,0.077
76800,0.077
76900,0.077
77000,0.077
77100,0.077
77200,0.077
77300,0.077
77400,0.077
77500,0.077
77600,0.077
77700,0.077
77800,0.077
77900,0.077
78000,0.077
78100,0.077
78200,0.077
78300,0.077
78400,0.077
78500,0.077
78600,0.077
78700,0.077
78800,0.077
78900,0.077
79000,0.077
79100,0.077
79200,0.077
79300,0.077
79400,0.077
79500,0.077
79600,0.077
79700,0.077
79800,0.077
79900,0.077
80000,0.077
80100,0.077
80200,0.077
80300,0.077
80400,0.077
80500,0.077
80600,0.077
80700,0.077
80800,0.077
80900,0.077
81000,0.077
81100,0.077
81200,0.077
81300,0.077
81400,0.077
81500,0.077
81600,0.077
81700,0.077
81800,0.077
81900,0.077
82000,0.077
82100,0.077
82200,0.077
82300,0.077
82400,0.077
82500,0.077
82600,0.077
82700,0.077
82800,0.077
82900,0.077
83000,0.077
83100,0.077
83200,0.077
83300,0.077
83400,0.077
83500,0.077
83600,0.077
83700,0.077
83800,0.077
83900,0.077
84000,0.077
84100,0.077
84200,0.077
84300,0.077
84400,0.077
84500,0.077
84600,0.077
84700,0.077
84800,0.077
84900,0.077
85000,0.077
85100,0.077
85200,0.077
85300,0.077
85400,0.077
85500,0.077
85600,0.077
85700,0.077
85800,0.077
85900,0.077
86000,0.077
86100,0.077
86200,0.077
86300,0.077
86400,0.077
86500,0.077
86600,0.077
86700,0.077
86800,0.077
86900,0.077
87000,0.077
87100,0.077
87200,0.077
87300,0.077
87400,0.077
87500,0.077
87600,0.077
87700,0.077
87800,0.077
87900,0.077
88000,0.077
88100,0.077
88200,0.077
88300,0.077
88400,0.077
88500,0.077
88600,0.077
88700,0.077
88800,0.077
88900,0.077
89000,0.077
89100,0.077
89200,0.077
89300,0.077
89400,0.077
89500,0.077
89600,0.077
89700,0.077
89800,0.077
89900,0.077
90000,0.077
90100,0.077
90200,0.077
90300,0.077
90400,0.077
90500,0.077
90600,0.077
90700,0.077
90800,0.077
90900,0.077
91000,0.077
91100,0.077
91200,0.077
91300,0.077
91400,0.077
91500,0.077
91600,0.077
91700,0.077
91800,0.077
91900,0.077
92000,0.077
92100,0.077
92200,0.077
92300,0.077
92400,0.077
92500,0.077
92600,0.077
92700,0.077
92800,0.077
92900,0.077
93000,0.077
93100,0.077
93200,0.077
93300,0.077
93400,0.077
93500,0.077
93600,0.077
93700,0.077
93800,0.077
93900,0.077
94000,0.077
94100,0.077
94200,0.077
94300,0.077
94400,0.077
94500,0.077
94600,0.077
94700,0.077
94800,0.077
94900,0.077
95000,0.077
95100,0.077
95200,0.077
95300,0.077
95400,0.077
95500,0.077
95600,0.077
95700,0.077
95800,0.077
95900,0.077
96000,0.077
96100,0.077
96200,0.077
96300,0.077
96400,0.077
96500,0.077
96600,0.077
96700,0.077
96800,0.077
96900,0.077
97000,0.077
97100,0.077
97200,0.077
97300,0.077
97400,0.077
97500,0.077
97600,0.077
97700,0.077
97800,0.077
97900,0.077
98000,0.077
98100,0.077
98200,0.077
98300,0.077
98400,0.077
98500,0.077
98600,0.077
98700,0.077
98800,0.077
98900,0.077
99000,0.077
99100,0.077
99200,0.077
99300,0.077
99400,0.077
99500,0.077
99600,0.077
99700,0.077
99800,0.077
99900,0.077
100000,0.077
100100,0.077
100200,0.077
