# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1780852858.63148,0,0.044247787445783615,0.9997154474258423,0,0
1,1780852858.640482,3200,0.044247787445783615,0.9997154474258423,-0.06896551698446274,1.001203179359436
2,1780852859.232231,6400,0.006972378119826317,1.0007458925247192,-0.06896551698446274,1.001203179359436
3,1780852859.2326,9600,0.006972378119826317,1.0007458925247192,-0.008166968822479248,0.9950248599052429
4,1780852865.210509,12800,-0.004484167788177729,0.9984039068222046,-0.008166968822479248,0.9950248599052429
5,1780852865.235321,16000,-0.004484167788177729,0.9984039068222046,-0.000940141559112817,0.9861344695091248
6,1780852875.170385,19200,-0.037535786628723145,0.9984245300292969,-0.000940141559112817,0.9861344695091248
7,1780852875.788204,22400,-0.037535786628723145,0.9984245300292969,0.03914996609091759,1.0040758848190308
8,1780852885.3996181,25600,-0.045855969190597534,1.001043677330017,0.03914996609091759,1.0040758848190308
9,1780852885.76435,28800,-0.045855969190597534,1.001043677330017,0.043564870953559875,0.9960899353027344
10,1780852896.152299,32000,-0.05199776589870453,1.0028892755508423,0.043564870953559875,0.9960899353027344
11,1780852896.6040242,35200,-0.05199776589870453,1.0028892755508423,0.053717002272605896,0.9876478314399719
12,1780852906.1082659,38400,-0.04853776842355728,0.9974467754364014,0.053717002272605896,0.9876478314399719
13,1780852906.817358,41600,-0.04853776842355728,0.9974467754364014,0.049904145300388336,0.9892885684967041
14,1780852915.935387,44800,-0.04509292542934418,1.0033307075500488,0.049904145300388336,0.9892885684967041
15,1780852916.978594,48000,-0.04509292542934418,1.0033307075500488,0.04621714726090431,1.0002487897872925
16,1780852926.080281,51200,-0.050326891243457794,0.9994518160820007,0.04621714726090431,1.0002487897872925
17,1780852927.150039,54400,-0.050326891243457794,0.9994518160820007,0.05162529647350311,0.9878210425376892
18,1780852935.9375691,57600,-0.038207583129405975,1.001868724822998,0.05162529647350311,0.9878210425376892
19,1780852937.359231,60800,-0.038207583129405975,1.001868724822998,0.04343246668577194,0.9935528039932251
20,1780852946.215908,64000,-0.03658945485949516,0.9998323321342468,0.04343246668577194,0.9935528039932251
21,1780852948.093154,67200,-0.03658945485949516,0.9998323321342468,0.036993399262428284,1.0077641010284424
22,1780852956.8955798,70400,-0.04435458406805992,0.9987468123435974,0.036993399262428284,1.0077641010284424
23,1780852958.201869,73600,-0.04435458406805992,0.9987468123435974,0.04274899885058403,0.9929919242858887
24,1780852966.887499,76800,-0.03641780465841293,1.0112056732177734,0.04274899885058403,0.9929919242858887
25,1780852968.882101,80000,-0.03641780465841293,1.0112056732177734,0.034619301557540894,1.0102909803390503
26,1780852976.854202,83200,-0.04242848977446556,0.9991464018821716,0.034619301557540894,1.0102909803390503
